timestamp,open,high,low,close,volume
2026-04-15 00:33:00+00:00,74509.9296875,74509.9296875,74480.4296875,74493.78125,3252224
2026-04-15 00:34:00+00:00,74520.53125,74545.546875,74520.53125,74545.546875,0
2026-04-15 00:35:00+00:00,74562.0625,74597.9921875,74540.859375,74591.34375,62730240
2026-04-15 00:36:00+00:00,74563.1171875,74566.546875,74554.03125,74566.546875,7454720
2026-04-15 00:37:00+00:00,74592.2578125,74592.2578125,74573.6484375,74587.9921875,0
2026-04-15 00:38:00+00:00,74587.9921875,74587.9921875,74574.359375,74574.71875,6635520
2026-04-15 00:39:00+00:00,74592.3671875,74621.1015625,74576.6171875,74576.6171875,0
2026-04-15 00:40:00+00:00,74576.6171875,74576.6171875,74541.7890625,74572.046875,0
2026-04-15 00:41:00+00:00,74587.9375,74587.9375,74578.8671875,74580.2109375,1761280
2026-04-15 00:42:00+00:00,74599.328125,74599.3671875,74568.5703125,74571.0625,0
2026-04-15 00:43:00+00:00,74571.0625,74603.640625,74571.0625,74581.65625,3530752
2026-04-15 00:44:00+00:00,74587.796875,74610.6484375,74585.0,74587.453125,0
2026-04-15 00:45:00+00:00,74610.65625,74637.3515625,74604.03125,74613.5,162361344
2026-04-15 00:46:00+00:00,74612.8828125,74616.78125,74554.40625,74556.7734375,0
2026-04-15 00:47:00+00:00,74555.640625,74555.640625,74509.96875,74527.3828125,0
2026-04-15 00:48:00+00:00,74532.4765625,74546.9296875,74520.03125,74520.03125,0
2026-04-15 00:49:00+00:00,74509.1484375,74509.921875,74467.4609375,74478.0625,0
2026-04-15 00:50:00+00:00,74488.453125,74557.40625,74488.4375,74557.40625,0
2026-04-15 00:51:00+00:00,74556.203125,74581.609375,74543.609375,74543.703125,0
2026-04-15 00:52:00+00:00,74550.0078125,74559.8828125,74521.5234375,74531.390625,1171456
2026-04-15 00:53:00+00:00,74531.15625,74545.3125,74524.09375,74527.2578125,0
2026-04-15 00:54:00+00:00,74530.703125,74545.3125,74475.8828125,74475.8828125,0
2026-04-15 00:55:00+00:00,74475.5078125,74521.578125,74475.5078125,74521.578125,8003584
2026-04-15 00:56:00+00:00,74521.578125,74548.671875,74521.578125,74548.5703125,0
2026-04-15 00:57:00+00:00,74550.796875,74579.6328125,74549.2421875,74573.078125,154460160
2026-04-15 00:58:00+00:00,74583.25,74603.0,74583.25,74592.8671875,0
2026-04-15 00:59:00+00:00,74593.40625,74626.2421875,74593.40625,74597.890625,0
2026-04-15 01:00:00+00:00,74591.34375,74593.6484375,74545.3203125,74545.3203125,0
2026-04-15 01:01:00+00:00,74554.328125,74616.2890625,74554.328125,74616.2890625,0
2026-04-15 01:02:00+00:00,74619.7265625,74627.0234375,74595.0,74616.453125,0
2026-04-15 01:03:00+00:00,74623.203125,74683.3671875,74623.203125,74676.296875,0
2026-04-15 01:04:00+00:00,74674.7421875,74687.3828125,74671.0234375,74672.7578125,0
2026-04-15 01:05:00+00:00,74670.6796875,74713.7890625,74670.671875,74686.921875,0
2026-04-15 01:06:00+00:00,74685.03125,74755.7734375,74685.03125,74707.75,0
2026-04-15 01:07:00+00:00,74712.5625,74774.6796875,74710.9921875,74765.9765625,0
2026-04-15 01:08:00+00:00,74764.796875,74764.796875,74678.390625,74722.328125,0
2026-04-15 01:09:00+00:00,74715.25,74757.046875,74690.46875,74757.046875,319488
2026-04-15 01:10:00+00:00,74738.9921875,74738.9921875,74722.53125,74726.9296875,10444800
2026-04-15 01:11:00+00:00,74727.0234375,74727.65625,74694.0,74708.171875,0
2026-04-15 01:12:00+00:00,74697.34375,74738.7421875,74697.34375,74724.7265625,147456
2026-04-15 01:13:00+00:00,74709.5703125,74774.046875,74706.21875,74763.8828125,0
2026-04-15 01:14:00+00:00,74754.1796875,74790.0390625,74749.2265625,74788.2421875,0
2026-04-15 01:15:00+00:00,74790.7578125,74790.7578125,74734.390625,74737.953125,0
2026-04-15 01:16:00+00:00,74734.71875,74799.609375,74734.71875,74743.5703125,3256320
2026-04-15 01:17:00+00:00,74752.3984375,74760.2734375,74736.4765625,74736.4765625,0
2026-04-15 01:18:00+00:00,74730.4609375,74743.046875,74708.1875,74727.1328125,84316160
2026-04-15 01:19:00+00:00,74737.2578125,74759.0,74719.5,74719.5,0
2026-04-15 01:20:00+00:00,74731.2734375,74742.5234375,74710.109375,74710.109375,157921280
2026-04-15 01:21:00+00:00,74710.21875,74711.2265625,74635.8203125,74644.671875,0
2026-04-15 01:22:00+00:00,74651.96875,74679.828125,74643.046875,74679.828125,0
2026-04-15 01:23:00+00:00,74676.3984375,74676.3984375,74635.703125,74635.703125,0
2026-04-15 01:24:00+00:00,74639.1328125,74640.7421875,74620.1875,74635.046875,0
2026-04-15 01:25:00+00:00,74644.4375,74649.8203125,74627.53125,74637.3828125,8192
2026-04-15 01:26:00+00:00,74636.4765625,74668.3515625,74636.4765625,74666.703125,0
2026-04-15 01:27:00+00:00,74672.75,74707.3671875,74661.6328125,74707.3671875,0
2026-04-15 01:28:00+00:00,74714.25,74730.3671875,74674.2890625,74679.84375,0
2026-04-15 01:29:00+00:00,74684.6171875,74713.421875,74684.6171875,74713.421875,0
2026-04-15 01:30:00+00:00,74720.1015625,74743.53125,74700.0078125,74700.0078125,7565312
2026-04-15 01:31:00+00:00,74689.703125,74717.9921875,74674.2890625,74700.0234375,0
2026-04-15 01:32:00+00:00,74706.0078125,74717.1328125,74700.03125,74716.84375,0
2026-04-15 01:33:00+00:00,74716.3515625,74716.3515625,74662.1484375,74676.296875,0
2026-04-15 01:34:00+00:00,74679.671875,74679.671875,74651.5234375,74671.5390625,4681728
2026-04-15 01:35:00+00:00,74673.9375,74682.5703125,74631.21875,74635.4765625,0
2026-04-15 01:36:00+00:00,74626.7421875,74626.7421875,74567.8984375,74583.546875,0
2026-04-15 01:37:00+00:00,74584.46875,74586.2421875,74572.0234375,74572.0234375,0
2026-04-15 01:38:00+00:00,74574.953125,74574.953125,74546.84375,74553.9609375,2600960
2026-04-15 01:39:00+00:00,74551.71875,74630.28125,74531.2578125,74609.40625,0
2026-04-15 01:40:00+00:00,74604.1015625,74680.0,74604.1015625,74638.5078125,0
2026-04-15 01:41:00+00:00,74619.65625,74650.0234375,74619.65625,74635.0625,12288
2026-04-15 01:42:00+00:00,74631.0390625,74659.7890625,74630.2109375,74639.40625,0
2026-04-15 01:43:00+00:00,74647.328125,74662.6796875,74637.3671875,74654.9921875,0
2026-04-15 01:44:00+00:00,74654.9921875,74686.0625,74654.9921875,74686.0625,70578176
2026-04-15 01:45:00+00:00,74672.7734375,74691.328125,74636.03125,74636.03125,1155072
2026-04-15 01:46:00+00:00,74639.6328125,74651.5078125,74619.671875,74619.671875,0
2026-04-15 01:47:00+00:00,74611.21875,74637.78125,74610.0,74637.609375,0
2026-04-15 01:48:00+00:00,74638.578125,74688.84375,74638.578125,74688.84375,9879552
2026-04-15 01:49:00+00:00,74688.8203125,74695.1171875,74682.578125,74689.3984375,0
2026-04-15 01:50:00+00:00,74693.03125,74728.1875,74693.03125,74728.1875,24190976
2026-04-15 01:51:00+00:00,74710.6875,74783.453125,74682.6796875,74775.2421875,0
2026-04-15 01:52:00+00:00,74771.5,74793.1015625,74754.1875,74756.859375,0
2026-04-15 01:53:00+00:00,74756.859375,74756.859375,74633.8203125,74633.8203125,0
2026-04-15 01:54:00+00:00,74629.6328125,74663.6015625,74628.0703125,74663.6015625,0
2026-04-15 01:55:00+00:00,74660.328125,74691.6015625,74659.34375,74668.96875,0
2026-04-15 01:56:00+00:00,74675.21875,74690.5390625,74652.7265625,74652.7265625,6205440
2026-04-15 01:57:00+00:00,74653.0,74692.0234375,74653.0,74671.5078125,0
2026-04-15 01:58:00+00:00,74668.8515625,74680.1171875,74668.8515625,74678.140625,16404480
2026-04-15 01:59:00+00:00,74678.8828125,74678.8828125,74647.46875,74649.0,111280128
2026-04-15 02:00:00+00:00,74640.8984375,74677.5,74640.8984375,74677.5,0
2026-04-15 02:01:00+00:00,74662.140625,74670.6015625,74651.5234375,74670.6015625,0
2026-04-15 02:02:00+00:00,74670.84375,74738.0078125,74670.84375,74686.953125,0
2026-04-15 02:03:00+00:00,74683.1015625,74683.1015625,74647.640625,74649.53125,2924544
2026-04-15 02:04:00+00:00,74644.4921875,74683.921875,74643.6328125,74683.921875,3260416
2026-04-15 02:05:00+00:00,74685.6875,74685.6875,74652.9375,74661.9296875,0
2026-04-15 02:06:00+00:00,74667.4375,74674.1328125,74646.203125,74653.8203125,0
2026-04-15 02:07:00+00:00,74645.0078125,74648.8203125,74623.2109375,74623.2109375,0
2026-04-15 02:08:00+00:00,74619.390625,74631.359375,74603.2265625,74603.2265625,85635072
2026-04-15 02:09:00+00:00,74606.2421875,74606.2421875,74580.1484375,74583.6328125,0
2026-04-15 02:10:00+00:00,74580.1484375,74583.578125,74565.53125,74575.0,0
2026-04-15 02:11:00+00:00,74580.0,74580.0,74560.1015625,74573.6875,0
2026-04-15 02:12:00+00:00,74574.9375,74582.4296875,74568.5234375,74568.5234375,0
2026-04-15 02:13:00+00:00,74568.453125,74579.9921875,74565.8125,74579.9921875,0
2026-04-15 02:14:00+00:00,74578.25,74580.0,74565.59375,74580.0,0
2026-04-15 02:15:00+00:00,74601.40625,74601.40625,74556.4609375,74564.109375,0
2026-04-15 02:16:00+00:00,74562.2421875,74577.3984375,74557.9375,74567.1328125,7499776
2026-04-15 02:17:00+00:00,74568.6484375,74594.8515625,74566.5703125,74587.796875,0
2026-04-15 02:18:00+00:00,74598.40625,74634.4609375,74587.4375,74587.4375,6008832
2026-04-15 02:19:00+00:00,74586.671875,74587.8984375,74564.9375,74564.9375,0
2026-04-15 02:20:00+00:00,74570.28125,74586.75,74570.28125,74582.4296875,0
2026-04-15 02:21:00+00:00,74564.8984375,74564.8984375,74514.15625,74514.15625,0
2026-04-15 02:22:00+00:00,74514.1796875,74550.7421875,74514.1796875,74531.15625,0
2026-04-15 02:23:00+00:00,74540.2734375,74544.2734375,74526.3828125,74529.1171875,0
2026-04-15 02:24:00+00:00,74528.6328125,74531.03125,74482.9296875,74493.6796875,0
2026-04-15 02:25:00+00:00,74497.890625,74497.890625,74470.9921875,74470.9921875,0
2026-04-15 02:26:00+00:00,74466.15625,74467.4375,74428.5,74428.5,134598656
2026-04-15 02:27:00+00:00,74423.84375,74427.0703125,74410.0,74413.078125,0
2026-04-15 02:28:00+00:00,74427.3984375,74427.3984375,74396.609375,74396.609375,0
2026-04-15 02:29:00+00:00,74396.9609375,74414.1875,74378.203125,74378.203125,43253760
2026-04-15 02:30:00+00:00,74385.9921875,74385.9921875,74340.0234375,74340.0234375,12230656
2026-04-15 02:31:00+00:00,74336.3984375,74336.3984375,74247.953125,74247.9609375,0
2026-04-15 02:32:00+00:00,74231.21875,74272.46875,74231.21875,74233.828125,0
2026-04-15 02:33:00+00:00,74237.90625,74291.453125,74237.90625,74270.5,0
2026-04-15 02:34:00+00:00,74270.453125,74278.0390625,74222.421875,74246.546875,0
2026-04-15 02:35:00+00:00,74244.578125,74255.078125,74230.2578125,74253.953125,0
2026-04-15 02:36:00+00:00,74260.609375,74288.3828125,74242.7421875,74242.7421875,0
2026-04-15 02:37:00+00:00,74254.6015625,74291.796875,74221.1796875,74232.6015625,0
2026-04-15 02:38:00+00:00,74230.2578125,74239.5234375,74226.0625,74226.5390625,38133760
2026-04-15 02:39:00+00:00,74233.3984375,74280.15625,74232.7109375,74232.7109375,9478144
2026-04-15 02:40:00+00:00,74239.578125,74293.3828125,74220.0,74280.0703125,4354048
2026-04-15 02:41:00+00:00,74279.9765625,74291.390625,74268.0078125,74272.6484375,0
2026-04-15 02:42:00+00:00,74294.90625,74307.5078125,74279.65625,74285.2734375,144429056
2026-04-15 02:43:00+00:00,74302.8515625,74312.1875,74297.53125,74311.0,3035136
2026-04-15 02:44:00+00:00,74314.4921875,74320.46875,74287.5,74315.21875,0
2026-04-15 02:45:00+00:00,74321.3984375,74321.3984375,74290.4609375,74301.2421875,92569600
2026-04-15 02:46:00+00:00,74304.3828125,74304.3828125,74287.046875,74298.0078125,0
2026-04-15 02:47:00+00:00,74279.828125,74284.046875,74242.1328125,74276.2890625,89325568
2026-04-15 02:48:00+00:00,74270.0078125,74321.3984375,74270.0078125,74318.890625,770048
2026-04-15 02:49:00+00:00,74320.1328125,74320.1328125,74248.0078125,74248.0078125,0
2026-04-15 02:50:00+00:00,74242.0078125,74283.8125,74242.0078125,74282.640625,0
2026-04-15 02:51:00+00:00,74276.0,74293.90625,74272.75,74293.8984375,0
2026-04-15 02:52:00+00:00,74295.0078125,74296.0078125,74285.0,74287.5078125,126976
2026-04-15 02:53:00+00:00,74294.671875,74324.9921875,74290.3671875,74298.40625,1363968
2026-04-15 02:54:00+00:00,74299.6796875,74318.7421875,74293.2265625,74318.5234375,0
2026-04-15 02:55:00+00:00,74320.0234375,74355.578125,74320.0234375,74355.578125,0
2026-04-15 02:56:00+00:00,74353.9921875,74377.390625,74352.296875,74377.390625,8740864
2026-04-15 02:57:00+00:00,74383.53125,74383.53125,74343.9921875,74360.0390625,0
2026-04-15 02:58:00+00:00,74369.03125,74369.03125,74347.078125,74362.0078125,0
2026-04-15 02:59:00+00:00,74361.0234375,74380.5,74357.703125,74360.390625,0
2026-04-15 03:00:00+00:00,74356.328125,74361.2421875,74334.0078125,74349.96875,0
2026-04-15 03:01:00+00:00,74344.796875,74348.21875,74304.609375,74304.9609375,282624
2026-04-15 03:02:00+00:00,74303.8828125,74317.9921875,74294.0,74294.0,0
2026-04-15 03:03:00+00:00,74294.0234375,74294.0234375,74284.5,74284.5,0
2026-04-15 03:04:00+00:00,74284.5,74307.4765625,74278.4765625,74285.40625,0
2026-04-15 03:05:00+00:00,74279.828125,74285.9921875,74258.59375,74258.59375,0
2026-04-15 03:06:00+00:00,74253.5078125,74314.296875,74253.5078125,74314.296875,0
2026-04-15 03:07:00+00:00,74314.453125,74314.453125,74289.9765625,74306.0078125,0
2026-04-15 03:08:00+00:00,74308.0,74311.546875,74297.53125,74302.8515625,0
2026-04-15 03:09:00+00:00,74288.0,74292.921875,74276.2890625,74292.921875,0
2026-04-15 03:10:00+00:00,74282.0078125,74282.0078125,74253.5234375,74273.328125,1159168
2026-04-15 03:11:00+00:00,74280.0,74280.0,74264.03125,74272.0703125,0
2026-04-15 03:12:00+00:00,74276.0390625,74282.0234375,74269.2109375,74280.0390625,132952064
2026-04-15 03:13:00+00:00,74259.25,74273.046875,74256.1484375,74270.0,0
2026-04-15 03:14:00+00:00,74269.1171875,74277.3125,74258.9921875,74272.0390625,1998848
2026-04-15 03:15:00+00:00,74239.0703125,74249.9921875,74224.0,74243.9921875,0
2026-04-15 03:16:00+00:00,74243.5,74272.578125,74240.0,74254.859375,0
2026-04-15 03:17:00+00:00,74260.0,74262.796875,74244.421875,74244.421875,0
2026-04-15 03:18:00+00:00,74245.03125,74245.21875,74220.0,74221.171875,0
2026-04-15 03:19:00+00:00,74236.1484375,74258.5703125,74236.1484375,74258.5625,0
2026-04-15 03:20:00+00:00,74265.6484375,74279.8125,74249.609375,74249.609375,4767744
2026-04-15 03:21:00+00:00,74249.28125,74251.921875,74233.859375,74233.859375,0
2026-04-15 03:22:00+00:00,74230.8203125,74290.421875,74230.8203125,74278.0,1507328
2026-04-15 03:23:00+00:00,74276.2890625,74335.3515625,74276.2890625,74335.3515625,0
2026-04-15 03:24:00+00:00,74335.3515625,74336.453125,74323.3984375,74336.453125,0
2026-04-15 03:25:00+00:00,74336.4609375,74343.109375,74312.0234375,74343.109375,0
2026-04-15 03:26:00+00:00,74343.1171875,74394.6796875,74337.046875,74394.6796875,0
2026-04-15 03:27:00+00:00,74385.9375,74405.109375,74385.9375,74386.953125,0
2026-04-15 03:28:00+00:00,74386.03125,74386.03125,74357.7109375,74357.7109375,544768
2026-04-15 03:29:00+00:00,74350.6171875,74350.6171875,74323.9921875,74325.703125,0
2026-04-15 03:30:00+00:00,74326.90625,74362.0,74304.9921875,74304.9921875,0
2026-04-15 03:31:00+00:00,74301.8671875,74323.7578125,74298.8828125,74311.53125,0
2026-04-15 03:32:00+00:00,74313.03125,74348.0078125,74313.03125,74344.53125,0
2026-04-15 03:33:00+00:00,74364.0,74376.53125,74347.1015625,74347.1015625,101621760
2026-04-15 03:34:00+00:00,74347.8515625,74352.9765625,74336.0,74336.0,0
2026-04-15 03:35:00+00:00,74333.9765625,74347.890625,74322.3125,74329.0078125,8802304
2026-04-15 03:36:00+00:00,74326.9921875,74326.9921875,74286.0,74286.9296875,0
2026-04-15 03:37:00+00:00,74279.828125,74279.828125,74244.421875,74274.0078125,655360
2026-04-15 03:38:00+00:00,74282.0078125,74293.578125,74260.4921875,74260.4921875,786432
2026-04-15 03:39:00+00:00,74255.0390625,74272.90625,74255.0390625,74269.2109375,9818112
2026-04-15 03:40:00+00:00,74269.203125,74273.1796875,74253.3671875,74271.703125,4190208
2026-04-15 03:41:00+00:00,74268.96875,74282.0078125,74262.1171875,74272.8125,0
2026-04-15 03:42:00+00:00,74271.9765625,74272.0234375,74254.9921875,74261.46875,2580480
2026-04-15 03:43:00+00:00,74255.140625,74272.0,74254.4921875,74265.5625,0
2026-04-15 03:44:00+00:00,74265.546875,74273.25,74265.546875,74271.40625,0
2026-04-15 03:45:00+00:00,74270.9609375,74270.9609375,74255.0390625,74255.9921875,0
2026-04-15 03:46:00+00:00,74254.5,74289.2734375,74253.3671875,74283.3125,1466368
2026-04-15 03:47:00+00:00,74282.6796875,74312.8203125,74282.0703125,74305.640625,0
2026-04-15 03:48:00+00:00,74293.9765625,74304.7734375,74293.9765625,74304.7734375,0
2026-04-15 03:49:00+00:00,74296.4296875,74308.03125,74293.9765625,74303.7109375,0
2026-04-15 03:50:00+00:00,74306.9921875,74334.5234375,74306.9921875,74312.0078125,4247552
2026-04-15 03:51:00+00:00,74314.3515625,74330.0078125,74309.5390625,74330.0078125,0
2026-04-15 03:52:00+00:00,74327.0703125,74331.953125,74327.0,74330.609375,1421312
2026-04-15 03:53:00+00:00,74327.0078125,74327.0234375,74310.7890625,74311.96875,31023104
2026-04-15 03:54:00+00:00,74314.109375,74323.859375,74314.109375,74316.0,753664
2026-04-15 03:55:00+00:00,74322.0078125,74369.0,74322.0078125,74369.0,0
2026-04-15 03:56:00+00:00,74374.0078125,74374.0078125,74364.7890625,74374.0078125,105963520
2026-04-15 03:57:00+00:00,74374.0,74401.03125,74370.2890625,74398.8125,0
2026-04-15 03:58:00+00:00,74398.8125,74400.9921875,74382.6328125,74391.8828125,0
2026-04-15 03:59:00+00:00,74389.8125,74389.8125,74374.0,74376.75,1875968
2026-04-15 04:00:00+00:00,74377.3125,74388.1328125,74372.0,74386.96875,0
2026-04-15 04:01:00+00:00,74385.4765625,74428.4921875,74385.4765625,74423.78125,0
2026-04-15 04:02:00+00:00,74421.7578125,74465.7890625,74421.7578125,74462.0078125,0
2026-04-15 04:03:00+00:00,74470.0078125,74470.0078125,74458.5390625,74462.0,11911168
2026-04-15 04:04:00+00:00,74464.9609375,74464.9609375,74432.640625,74449.7421875,0
2026-04-15 04:05:00+00:00,74449.5,74449.5,74426.5703125,74435.7109375,0
2026-04-15 04:06:00+00:00,74434.0234375,74434.9765625,74396.6484375,74396.6484375,0
2026-04-15 04:07:00+00:00,74396.6484375,74416.9296875,74393.1015625,74393.1015625,0
2026-04-15 04:08:00+00:00,74393.1015625,74395.203125,74383.203125,74383.2109375,0
2026-04-15 04:09:00+00:00,74385.0234375,74401.9921875,74385.0234375,74401.9921875,4595712
2026-04-15 04:10:00+00:00,74396.2890625,74399.796875,74383.203125,74388.21875,0
2026-04-15 04:11:00+00:00,74387.3984375,74402.0,74386.390625,74394.203125,0
2026-04-15 04:12:00+00:00,74397.0703125,74404.34375,74394.0,74397.5625,19746816
2026-04-15 04:13:00+00:00,74395.390625,74404.4375,74383.2109375,74383.2109375,7315456
2026-04-15 04:14:00+00:00,74382.5625,74402.0,74382.4921875,74382.4921875,0
2026-04-15 04:15:00+00:00,74364.78125,74404.28125,74364.78125,74404.28125,5926912
2026-04-15 04:16:00+00:00,74393.109375,74412.65625,74389.9921875,74412.65625,6512640
2026-04-15 04:17:00+00:00,74410.0703125,74439.1015625,74386.25,74386.25,0
2026-04-15 04:18:00+00:00,74386.2578125,74421.109375,74382.0078125,74417.671875,104067072
2026-04-15 04:19:00+00:00,74418.0703125,74425.609375,74378.8671875,74378.8671875,0
2026-04-15 04:20:00+00:00,74345.0,74347.546875,74340.0078125,74346.1875,0
2026-04-15 04:21:00+00:00,74346.1875,74368.96875,74346.1875,74357.9296875,65138688
2026-04-15 04:22:00+00:00,74361.2421875,74361.2421875,74348.796875,74357.1015625,0
2026-04-15 04:23:00+00:00,74355.03125,74355.03125,74337.9921875,74338.0,0
2026-04-15 04:24:00+00:00,74337.84375,74367.9921875,74334.359375,74365.84375,8814592
2026-04-15 04:25:00+00:00,74365.84375,74372.0,74360.0078125,74360.0078125,0
2026-04-15 04:26:00+00:00,74361.2265625,74369.3828125,74357.71875,74360.6328125,0
2026-04-15 04:27:00+00:00,74354.9375,74361.46875,74352.0078125,74352.0078125,0
2026-04-15 04:28:00+00:00,74352.0,74354.9296875,74348.5078125,74349.1328125,2908160
2026-04-15 04:29:00+00:00,74344.71875,74345.6796875,74336.46875,74342.0703125,0
2026-04-15 04:30:00+00:00,74368.6015625,74374.359375,74365.0390625,74367.1328125,0
2026-04-15 04:31:00+00:00,74364.78125,74364.7890625,74349.5,74349.5078125,0
2026-04-15 04:32:00+00:00,74349.5,74349.5390625,74349.5,74349.5234375,0
2026-04-15 04:33:00+00:00,74323.0,74324.109375,74297.53125,74302.0,0
2026-04-15 04:34:00+00:00,74308.296875,74342.0625,74307.1015625,74330.046875,0
2026-04-15 04:35:00+00:00,74335.9921875,74389.25,74335.9921875,74389.25,0
2026-04-15 04:36:00+00:00,74392.859375,74407.0,74357.7109375,74357.7109375,0
2026-04-15 04:37:00+00:00,74357.703125,74357.703125,74344.609375,74350.8515625,0
2026-04-15 04:38:00+00:00,74350.84375,74361.25,74350.84375,74359.4765625,88694784
2026-04-15 04:39:00+00:00,74353.9921875,74358.34375,74336.46875,74357.703125,0
2026-04-15 04:40:00+00:00,74357.6875,74367.65625,74347.9765625,74367.65625,0
2026-04-15 04:41:00+00:00,74374.7421875,74400.1796875,74374.7421875,74380.0078125,0
2026-04-15 04:42:00+00:00,74380.0,74389.4609375,74377.9921875,74378.9375,0
2026-04-15 04:43:00+00:00,74376.8828125,74399.0,74376.8828125,74398.7578125,0
2026-04-15 04:44:00+00:00,74392.0625,74407.2578125,74374.203125,74374.203125,217313280
2026-04-15 04:45:00+00:00,74366.2734375,74366.2734375,74343.546875,74343.546875,0
2026-04-15 04:46:00+00:00,74343.5390625,74360.7421875,74343.5390625,74343.546875,0
2026-04-15 04:47:00+00:00,74329.3828125,74342.8515625,74325.828125,74341.7109375,12931072
2026-04-15 04:48:00+00:00,74329.3984375,74329.3984375,74295.9609375,74298.75,0
2026-04-15 04:49:00+00:00,74304.7890625,74370.0,74304.4296875,74370.0,0
2026-04-15 04:50:00+00:00,74376.0234375,74379.203125,74358.0390625,74371.8671875,0
2026-04-15 04:51:00+00:00,74372.578125,74372.578125,74345.96875,74345.96875,11087872
2026-04-15 04:52:00+00:00,74347.5234375,74357.703125,74347.5234375,74349.1875,11739136
2026-04-15 04:53:00+00:00,74349.203125,74382.46875,74349.203125,74382.0078125,0
2026-04-15 04:54:00+00:00,74380.5234375,74388.7265625,74375.40625,74384.0390625,10100736
2026-04-15 04:55:00+00:00,74378.953125,74378.953125,74353.0078125,74353.0078125,1990656
2026-04-15 04:56:00+00:00,74353.0078125,74353.0078125,74329.390625,74334.7421875,33062912
2026-04-15 04:57:00+00:00,74337.328125,74358.09375,74337.328125,74346.140625,2580480
2026-04-15 04:58:00+00:00,74348.1875,74348.28125,74346.1484375,74346.4296875,0
2026-04-15 04:59:00+00:00,74354.671875,74364.046875,74354.171875,74354.171875,0
2026-04-15 05:00:00+00:00,74365.7265625,74442.53125,74365.7265625,74403.546875,7995392
2026-04-15 05:01:00+00:00,74402.359375,74429.6171875,74401.171875,74424.0390625,126976
2026-04-15 05:02:00+00:00,74439.109375,74463.9765625,74439.109375,74439.1328125,0
2026-04-15 05:03:00+00:00,74439.1171875,74462.75,74439.1171875,74446.21875,0
2026-04-15 05:04:00+00:00,74443.8984375,74447.8671875,74374.9296875,74376.828125,0
2026-04-15 05:05:00+00:00,74372.0,74374.0390625,74346.15625,74346.15625,0
2026-04-15 05:06:00+00:00,74347.171875,74347.171875,74267.9921875,74275.0078125,13967360
2026-04-15 05:07:00+00:00,74268.1875,74295.8125,74256.796875,74256.796875,0
